,composition_name,bulk_mod,num_atoms,volume,density,spacegroup,spacegroup_num
140,Ga1Se1,33.72227114202022,8,226.8182314063959,4.354040299290082,P6_3/mmc,194
141,La1P6Si2,72.28366933915778,72,1512.4161155010975,3.3458038113711814,Cmc2_1,36
142,C2N4Si1,50.65240771526399,14,298.66408678986795,1.2024226628381884,Pn-3m,224
143,Cl4N8S8Sn1,31.395279890512818,84,2004.4620814879481,2.084624758081157,Pca2_1,29
144,Al1B1Ca1O4,105.29936537873802,28,373.58738639961354,2.522329125953243,Ccc2,37
145,Cs1N5O15Zr1,62.45547750157812,88,1376.975531105434,2.57661370059832,P2_1/c,14
146,H6O10Rb2Se1Te1,54.845545267451016,80,1135.1207673119243,3.1805067695459432,P2_1/c,14
147,F7I1Xe1,33.6827923511414,18,347.1813823349336,3.742021628463627,I4/m,87
148,Ag1As1F6N16O8S16,45.520791196242016,96,1731.174339601552,2.229027842443495,P-1,2
149,Cl24Cu1Ga6Sb7Te8,23.189998964888773,46,1507.073889973884,3.532330017851741,P-1,2
150,Li1Nd1O12P4,111.75005263727012,36,478.04382717726867,3.2448463755034975,C2/c,15
151,C6H18Br4P2Si1,45.46121391962244,124,1749.3983576499675,1.8978654030681643,P2_1/c,14
152,H8Cl7K4Np3O10,58.940245080335394,64,1171.6908121891613,3.638338699291891,P-1,2
153,C5H1F8N3O2,78.64486440461654,76,971.3083983228431,1.9630712892245257,P2_1/c,14
154,In1Li3O3,86.08656818143662,28,294.45534220470483,4.142428708896399,P-31c,163
155,Er1Mo4O16Rb5,63.19423140550938,52,990.8655844221083,4.137158000478173,P2/c,13
156,La4O7Pd1,162.45702751527085,12,188.91477320935388,6.8037019277261495,C2/m,12
157,Ba1O9Rb1Sc1Si3,97.93331576043589,60,877.3826951037944,3.754942469354051,P2_1/c,14
158,H6F1Na1O6Te1,78.92228746206344,15,144.91237523204776,3.112611327001973,R3,146
159,H6F12N2Sb2,69.98283216882486,44,510.44541182713294,3.2893047139433778,C2/c,15
160,K12Mo12Se56,39.47421039298528,160,4584.9864274838965,4.376606933723126,Cmc2_1,36
161,C14N1O16Re3,78.71797892601565,136,2346.182696052159,2.8218979554626213,P2_1/c,14
162,Hg3Rb2Te4,21.38949454722811,36,1393.7660088145385,6.114791039237482,Pbcn,60
163,B2Be1Na2O5,100.41599292840918,20,217.95037458129667,2.3863984655943105,C2/c,15
164,H18Na2O12Si1,75.6149435208711,132,1143.5123143239791,1.6507962579317825,Ibca,73
165,Bi20I36Pt3,15.039210830191365,59,2653.449654399291,5.840890946238958,P-1,2
166,Bi1Cl15W6,31.3907391594518,88,2452.9577173179396,4.992711422105382,P2_1/c,14
167,Ba1Co2O8P2,118.74094946220357,13,163.4635768390247,4.521899750055177,P-1,2
168,B1O12P3V2,120.2174054171453,108,1323.789120025811,2.9925178414497586,P6_3/m,176
169,Ba1Na1Nd1O9Si3,111.84472881791,60,855.4090544214664,4.137209436520906,P2_12_12_1,19
170,F16Ni1Xe2,37.11283257373665,152,2451.0941789600834,3.3887182479465596,Pbca,61
171,Al2Ba3F12,86.84231676875031,68,1006.1610454860993,4.580934381470554,Pnnm,58
172,Ca2Co1O3,58.124194749968694,6,118.42907925507909,2.6232233689565048,C2/m,12
173,C12H2Co2O12Ru2,84.34215745203396,120,1815.4285788791417,2.407966815279359,P2_1/c,14
174,Cu1Ge1O3,108.01400141589143,80,1038.7552285727384,4.710947120363704,Cmce,64
175,As3In2K3,24.83473544640406,32,1046.266909796181,3.629372333842298,Cmce,64
176,Cl2Pt1,24.48424876372317,18,516.2081519926676,5.133821904438361,R-3m,166
177,As2Sn2Sr1,40.74185968837663,5,143.73688746984888,5.486149864191504,R-3m,166
178,Co1S4V2,136.01983887226058,7,99.79302732576672,4.810178906133225,C2/m,12
179,H10O10S1V1,80.93604929787013,88,846.472983592905,1.9858829239295936,P2_1/c,14
180,Ta21Te13,91.44941165896827,136,3549.3876073666156,10.215163521493913,P6mm,183
181,C4H16F12Mg1N2O16S4,37.91094955559367,110,1744.9437912023877,1.386941136529967,P2_1/c,14
182,Ge1Li1,45.759724887893576,16,280.95823495618043,3.762761663980553,I4_1/a,88
183,H7Br6O3Sb1,38.47225014151375,68,1290.5381237923452,3.377532056059418,P2_1/c,14
184,S3Sr2Zn1,50.91832872972707,24,577.4741175907379,3.8744082500765686,Pnma,62
185,C1H4N2O1,77.4367063729888,96,909.715068233571,1.3154550324658263,P4_12_12,92
186,F3K3N3O9Sb1,52.12870957830873,38,618.3338114587615,2.589175730453413,Cmc2_1,36
187,Cs1Mn2O18P6,81.89147789699062,54,831.0400420950942,2.863795588902498,P1,1
188,C1H9N7O3,73.94021123514187,80,764.0019220574941,1.4529876761379716,Pbcm,57
189,Br5Nb1,16.61963438440387,48,1868.5147974966592,3.500933436587906,Pnma,62
190,O4P1Tl3,67.15469792635405,16,354.7620206215347,6.629024253391102,P6_3,173
191,I3Ir1Y3,41.59947533176702,14,470.4916981479637,5.926855862746867,P2_1/m,11
192,B4Ba2F16,71.3032075335955,88,1397.5023475556172,2.9556830483071663,P2_1/c,14
193,Be22W1,118.14661071948503,46,386.63283448714424,3.2822109852320196,Fd-3m,227
194,H2As2Cs1O8Sc1,74.46113645650134,56,820.2363199565341,3.706515742342162,P2_1/c,14
195,B8Co2Ru18Ti9,235.61658610875878,74,927.9823434759521,8.783908423453802,P4/mbm,127
196,C8B2N8Zn1,74.45741829927073,19,303.6018350264146,1.6144225490385817,P-3m1,164
197,H16Cl4Co1Mg1O8,60.50599308760481,60,661.3959430874115,1.853731511468707,P-1,2
198,Cl9Cu5Rb4,32.303509752468365,72,2084.273474999692,3.1188486620835745,Pc,7
199,O4Sb1V1,143.30182218703635,24,277.10107950110245,5.673714491285428,I4_1md,109
200,F2Mg5O8Si2,132.43273854523167,34,369.9424275320995,3.0853847457091206,P2_1/c,14
201,H1N1S9,25.45425849906493,44,1210.2918580061323,1.6661735249751357,Pnma,62
202,H1B1Ba1Co1O9P2,116.0893951544272,60,718.5742062085872,3.8270144908198964,P-1,2
203,Ba3Ge4,32.221778108245445,28,922.9531507289106,5.055930630788356,P4_2/mnm,136
204,O3,32.16674013697019,2,36.22365456043346,1.4668662819670022,R-3m,166
205,Be1Cr1S7Sm3,90.41405689749737,24,498.32872551132607,4.908642955502202,P6_3,173
206,Cs3Hg1I5,12.413445939587938,72,3808.6798227336635,4.30347703175917,Pbca,61
207,Cd3P2,38.9506638758293,10,246.0401002610181,5.388185535810234,Pn-3m,224
208,H6Al1K3,27.940096449661244,20,313.113456558375,1.5944316664615246,P2_1/c,14
209,Cl6Hf1Te8,22.217927092620787,30,1064.3031833189577,4.4060648941027525,P-1,2
210,Cl4Re6S8Tl2,57.84746161789271,40,1004.8545544987812,6.360010470049294,P-1,2
211,Au1Se1,43.20930408635456,8,206.65793663193435,8.86850715350843,C2/m,12
212,Au4K1Sn6,55.88698803543302,22,565.234640052521,9.043828384195722,Fddd,70
213,O24Os4Sr11,103.82942625534125,78,1135.3261174592192,6.168485311297002,I4_1/a,88
214,C4H12N4O11U1,68.63110459836558,128,1554.2761964349177,2.2657402683648233,P2_1/c,14
215,Cu2Na6O6,63.264108152479054,84,1110.692059623274,3.2385184990229767,Cmce,64
216,Cr2S3,91.08863035264548,20,335.9231865818929,3.958269979702386,P3,143
217,B1Ba1Cl1F4,67.7433491662214,14,242.96215138054413,3.548292507234951,Pmn2_1,31
218,Ag2Rh15S15,108.89176718609346,64,1050.4012194270363,7.083189685641985,Pm-3m,221
219,Na8O18Si7,98.3379075149554,33,381.1607190870926,2.9123674912647,R-3m,166
220,Ba1Ga2S4,51.851567623173764,84,2116.989547145625,3.8124314066776956,Pa-3,205
221,H3Cd2Cl1O3,63.08062631862808,36,528.5052826794806,3.9123231495845254,Pnma,62
222,F7K1Pd1Zr1,75.93258844531883,40,616.8909227441341,3.980949955638843,Pnna,52
223,Al18O72P18,61.71290491097529,192,3848.1468907373815,1.6839902341061168,Pbca,61
224,H2Dy2Mo3O17Se2,116.77673686879392,52,710.064319466106,4.886433436356867,P2_1/m,11
225,Ru9Sb8Zn7,108.53826111335924,24,433.28690776865864,8.973900143485979,Fm-3m,225
226,N6Ni1O12Sr2,67.72089213927364,21,257.4810042570493,3.288860598850092,Fm-3m,225
227,Cl8O9Re4,38.33283805869592,21,536.4259405452294,3.629379632207008,P-1,2
228,Sb1Se6Tl9,34.16896256804033,64,2034.1053705966876,7.951136398899916,P4,75
229,Cl2N2S1Se2,26.486984951092406,56,1424.5203838930554,2.694167373872546,Pbca,61
230,C2H8N6O7,75.00209270395985,46,471.1093271907588,1.6081350026651047,C2/c,15
231,S3Sr1,43.78615897667371,8,206.21409342764437,2.9603407163262347,Aea2,41
232,B3Cr2,267.8784308856314,10,78.66695509079881,5.7594545004886095,Cmcm,63
233,Ba3N2O1Zn1,50.19302984727428,7,160.02781099612758,5.410370319041467,P4/mmm,123
234,H8Mg7O16P2,114.7363065487762,66,608.2199745096987,2.709065739875223,P2_1/c,14
235,O11P1W3,97.98092526594402,60,869.8701559869874,5.791657779483143,P2_12_12_1,19
236,N9Pr9Se6Si3,107.23829850787604,54,1110.0188217425816,5.840946308163941,R-3,148
237,Au1Cu3Sn1,115.36814057441205,20,322.5927214648762,10.424973235545023,P2_13,198
238,Ca3Ga4O9,101.14775567474857,48,662.5518980051141,4.083633192617933,Cmm2,35
239,N1O2Si1Y1,142.64933702368202,30,399.33525815049734,4.066697817938265,Cmcm,63
240,C6H18Co1O10S1,63.36223035771323,144,1538.1557181833832,1.4733873439648992,P2_1/c,14
241,H14Na2O13P2,73.38420044529973,62,594.6254908729666,1.8432725076176208,C2/c,15
242,H2As2Cu1Fe2O10,98.22288525469607,136,1556.013839360304,4.158474305533285,Pbca,61
243,Be1Hf1,125.67192049283743,4,62.609219638088184,9.945969621839252,Cmcm,63
244,Sc2Te3,45.370467925679336,20,600.0648233505365,5.232477695411916,P-1,2
245,Co4Ge12In1Yb7,106.25408144437564,24,459.2149200436021,8.799669921000289,P4/m,83
246,Ge8Mn11,138.4707295435052,76,1017.9998432499607,7.734645324559914,Pnma,62
247,H24K6Mn1Na2O36W6,68.5293912182602,75,934.3515188890262,3.623227517436476,R-3m,166
248,Na4S4Sn1,33.49468644407713,18,440.50272673501206,2.555284856172997,P-42_1c,114
249,Na3O3P1S1,57.45356394543896,16,247.9872289955195,2.4106680373259204,R3c,161
250,Fe3O12P3Sr1,119.48838238382375,38,477.06772401538194,3.759658307704084,Imma,74
251,Ca2O7Sb2,109.59585999934035,22,289.646253786776,4.995404115590682,Imma,74
252,Cl6Fe1Hf1,41.22231474649011,16,451.13447541183695,3.291031884287032,P-31c,163
253,Ni1S5Ta2,89.05024121869681,16,344.3567242150562,5.6025080341901266,Cmcm,63
254,C16Ir6O16,94.85112228635853,76,1279.7065974329334,4.156097775650083,P-1,2
255,C4H2Cd1N4S6,52.2170582671456,68,1251.9395626391624,2.1799552385402547,Pbcn,60
256,F4K1Mo1Na1O2,50.691252033271496,18,312.55050202769223,2.826662572248672,P4/nmm,129
257,H4As1Na1O6Zn1,77.56094017461933,26,284.2086612760384,3.077320156519541,P-1,2
258,K3Nb1O16S4,62.65029512161473,96,1549.4434744069622,2.5482962215806184,Pnma,62
259,Cs1P7,32.01486430593636,32,929.5197978562732,2.499039565450399,Pca2_1,29
260,C1H2Cl11N2P3,25.218891349273246,76,2003.869189626076,1.7400146995489671,P2_1/c,14
261,Cu3I3P8Se6,32.6930235001173,80,2206.313029459787,3.8923098061105925,Pnma,62
262,Ca2F1N1,68.49404526186223,96,1534.5722977021555,2.9388008575083817,Cm,8
263,B3Cl1La2,117.1603339662951,24,436.6213608369946,5.25895730775651,P-6,174
264,C12H3Cl1O12Os4,84.24123425050537,128,2118.409006744591,3.5603550155517567,P2_1/c,14
265,B6O13Zn4,175.40906039973007,23,215.21385213017555,4.124030545367804,I-43m,217
266,Cs2S8Sb4,31.06713318732497,14,445.17591627410656,3.765028064584768,P-1,2
267,Mo5O16U1,116.48875394809532,22,305.3769063478333,5.294764995477753,P2,3
268,Ge4Na4S10,37.471363690668355,36,915.8899577878035,2.549738018316281,Cmcm,63
269,C2La1Li1N4,113.86385441878762,16,207.54813340311864,3.6146499447735203,P2_1/m,11
270,Cu1Hf1K1S3,64.7296415089449,12,260.54574531585934,4.8096739623457765,Cmcm,63
271,H33B12Li2N7,55.94080880910192,216,2220.0753842027666,0.8225310765790663,P2_1/c,14
272,C8B2Cu1N8,76.4918969182723,19,298.5868470786455,1.6311772232444477,C2/m,12
273,O5Si2Sr1,151.09088925789635,32,339.4995131518304,4.378312218316385,Cmce,64
274,Ge2Nd2Zn15,81.87237570056875,19,324.57834852581044,7.238606874008547,R-3m,166
275,K4O21Si8Yb2,86.54402321014153,70,1062.202272412474,3.3240244115374917,C2/c,15
276,C8H24O8P4Rh2,65.4144628163848,92,1050.565763450467,1.8271184898392292,C2/c,15
277,F8Th1Zr1,140.15092237425313,80,1177.1964179690049,5.363047274466438,P2_1/c,14
278,Na6O4Pb1,47.95858729839925,44,721.3561840678359,3.7672743906698622,I-43m,217
279,S2Tl2,44.5348893599886,4,104.00277927211113,7.550406674303999,R-3m,166
280,F14Sr4Zn3,85.28894426599187,21,298.0776092330574,4.527326306019912,P-62m,189
281,B5Cu3Pt9,244.88768639068533,17,214.3939385158422,15.494018805925542,P-62m,189
282,Cs1F7Xe1,36.57517989662755,36,683.7277560562572,3.858523980572482,P2_13,198
283,Nb2Se9,36.30305395619915,22,644.3398968068625,4.62052664042187,P-1,2
284,Nb2P1S10,46.16878047216022,52,1371.1476027656936,2.6034668734380815,P2_12_12,18
285,Ba3Li1O9Os2,107.5726809657881,30,428.63907998177865,7.30924347300705,P6_3/mmc,194
286,F2Na4Ni1O7P2,74.58731167391251,64,852.378064877113,2.8255029774100313,Imma,74
287,Cs2Mn3S4,36.52115418481407,18,508.79826266021814,3.64800947162597,Ibam,72
288,As23Cu44Eu7,115.0797817067829,74,1173.3007165849262,7.901416635108553,Fm-3m,225
289,Ba1K2N4O8,54.36488224776798,60,973.3668621447822,2.726458454631266,C2/m,12
290,C1H6N4O3,39.45997913504929,14,195.5792338736965,1.0365321074011775,Cm,8
291,H3B1O3,81.99966373846398,28,281.2176013252253,1.460451192699211,P-1,2
292,C4K2N4Pt1,51.65474735682143,44,904.9582461438368,2.769651535015589,Pccn,56
293,H1Mg1Na3O8P2,90.47661231714197,15,168.58360690094653,2.799600021139154,P-1,2
294,Mn1O11P4,86.08216916584621,64,911.598932492064,2.5853617528070143,P2_1/c,14
295,Cl4Cu1Ga1,32.25000762055355,12,318.4504834181884,2.8687835049039543,P-42c,112
296,Mg9Si5,44.40376586918213,28,543.4448973075415,2.1949602281788207,R-3c,167
297,Ca1Mn1O3,123.93040156576606,20,218.02043676963348,4.357036329648904,Pnma,62
298,Dy3Ga1S6,83.73527525546069,20,460.9108239658687,5.401312386724953,Cmc2_1,36
299,B3Si1,147.26481885405445,32,328.14503279051553,2.449973602158678,Imma,74
300,Cd6K1O24P7,105.96015374618764,76,1016.6696079111713,4.293541308589234,P2_1/m,11
301,Sm1Sn2,66.73702030978608,6,163.11750046285113,7.8952146448908715,Cmmm,65
302,Ba1O7U2,153.69974804754733,20,317.79078119084915,7.580602893204466,I4_1/amd,141
303,Ba4Cr2S9U1,58.417269047617715,48,1220.993802736202,4.814013315620927,P321,150
304,H15Cl5Co1N5Pd1,57.40549175927598,108,1269.380316221515,2.238352391543096,Pna2_1,33
305,H8B4K2O11,74.76944530220209,100,1071.1714652443036,1.8943393589884931,P2_12_12_1,19
306,F10Ge1Xe1,45.39239596649981,48,735.0050017443294,3.5597832345780693,Pnma,62
307,Cl1Mn1S2Sb1,52.710222326510205,20,452.3805627175611,4.056544479520479,Pnma,62
308,Cu1Pd2Sn1,141.7575002082159,4,62.5683098530732,10.485697066103008,P4/mmm,123
309,C5H14N2O2,79.39684196431831,92,807.4843270549757,1.103703987302528,P2_1/c,14
310,Al2Fe3Si4,157.48338747787534,18,224.6974783008219,4.934229741957298,Cmcm,63
311,H18Al1Br3O18,35.38616069760017,80,1229.5893717836452,1.5471821833924315,P-1,2
312,F2O5S2,49.707433842191676,36,588.8423269339429,2.0543611194513964,P-42_1c,114
313,Cs1F13O3Xe3,36.84665110005037,160,2972.435733639111,3.6725913691780785,Pa-3,205
314,Mn1O11Pb5Sb2,89.4649973301727,38,600.8554781161805,8.348641974567956,Cmcm,63
315,P1U1,145.23196423131805,2,43.065822899579,10.372249171167066,Fm-3m,225
316,B3La1O6,186.243862275221,20,216.2784452611564,4.10507847847157,C2/c,15
317,C28H76As2Bi4Cl4Si8,40.31648853399451,122,1801.830917614409,1.626747263916653,P-1,2
318,H5Cl1N2,123.00875455032482,32,170.87641463080638,2.6629082918479634,Fdd2,43
319,N3O9Sm1,97.79891939087155,104,1363.5258134704031,3.277170552095187,C2/c,15
320,P3Tc2,150.0256007967952,10,145.1506612642029,6.610580735860987,C2/m,12
321,C6Cs2Mn2N6,74.12803467883707,16,258.24266499810483,3.4194984190278763,Fm-3m,225
322,Co3F6O6Sb4,84.34052282981224,38,574.4180075047831,5.052149698105068,I-43m,217
323,Cu4O10Se3,76.03030633329395,34,505.8267006579845,4.2746151684604525,P-1,2
324,Al2Ca1F9K1,82.21914767797229,78,1048.6187611333357,2.8895808790249857,C222_1,20
325,H3Cu1O7V2,108.21785774967053,26,276.6851662218962,3.3662512236783875,P-1,2
326,Ca1O4W1,139.77014078559068,24,281.3495916972229,6.797167876441571,Cmce,64
327,Cu1K6O8Si2,52.798367380847104,17,301.242140338401,2.658596542965873,P-1,2
328,H13B3Ca1O12,97.0948884694612,116,989.2903893133984,1.863870535292844,P2_1/c,14
329,C6H18Cl3Ru1S3,47.21412727234193,124,1671.5882035997342,1.56491164269888,Pna2_1,33
330,N2O1Si2,217.7767013062442,30,244.48428512619375,4.08269464815473,C2/c,15
331,H18O10Sr1,82.66040026890863,116,938.2617589142985,1.8813502466089511,P4/ncc,130
332,Ag2S3Te1,40.74688515176528,12,294.5005515056211,4.95658875316884,Cc,9
333,Br2Hg1,14.619123310596043,6,230.2017934957313,5.1993944046800324,Cmc2_1,36
334,Cs4O1Tl2,16.62949310766507,21,931.3783004276361,5.115384317877764,R-3m,166
335,H5B1Fe1N1O9P2,102.25821991884338,76,761.2910898958154,2.5445569091225653,P2_1/c,14
336,Ce4O4Se3,123.62200442941945,11,215.29405518081276,6.643431818340424,Amm2,38
337,F15K3Ta4,72.20572938823632,88,1536.131068626785,4.8690395181384405,Pmn2_1,31
338,C4H5Na3O8,64.07135667748426,20,239.15228611474768,1.7361858912171682,P-1,2
339,Cl3Cu5Na1O8Se2,74.6258604460399,76,1249.6984643288479,3.8958681836112206,Pnma,62
340,Al14Ca12O33,89.58777394465048,59,882.5725134958977,2.608963359641477,I-4,82
341,I5Nb1,15.807134745052064,24,1049.016388372185,4.605929278975797,P2_1/c,14
342,Ge2In6O9Pt1,115.99188645238402,18,268.49979127660924,7.256076496647469,Fm-3m,225
343,Sb48Te9,30.83539559562315,19,614.1825052095938,6.302117220615151,R-3m,166
344,Ba3P4Sn2,33.51847261153167,36,1148.108110645424,4.473753946497326,P2_1/c,14
345,C2Ce2Na2O12Si1Ti1,133.1588674730967,40,499.29889845960264,4.111802042495023,P-1,2
346,Bi2Co1O7S1,91.2851878472534,88,1271.69696248243,6.486574875053791,Pbca,61
347,B14Ga3Ni27,261.54578036485907,88,816.6834612886491,7.910420958944423,P2_1/m,11
348,Al7Te10,27.661051755754972,34,1154.4632199128516,4.214036618024355,R32,155
349,Ca1O3Ti1,144.52276221068516,10,115.0394735810773,3.9245484599600706,I4/mcm,140
350,K2Mo2O11P2,75.422629578713,68,1029.6346197513753,3.2772128245769436,P2_1,4
351,B8Ni1Rh18Zn10,191.08523123165338,74,923.7848758022119,9.532600830288773,P4/mbm,127
352,Bi5Cl12Ga3,23.101962824129846,40,1302.8571325411242,4.281186196814462,R3c,161
353,Bi4Pb7Se13,32.52621775193884,24,730.245597533265,7.533131997340656,C2/m,12
354,Au2Dy2Sn1,91.26469080245552,10,250.55650505850426,11.102798182738335,P4/mbm,127
355,Ni4Sn13Yb7,73.62625011295549,24,575.985162809063,8.617968863535076,P4/m,83
356,Ce1I4Sm1,33.03092533013033,12,440.6533045910301,6.015005686996267,C2/c,15
357,Au1Cs1F4,47.45097854914439,12,248.8330026181024,5.416932106739653,Immm,71
358,H8F6Ge1N2O1,87.90609719700349,72,630.5444231283254,2.5145372878613363,Pnma,62
359,Na2O4Pd3,98.17879150366988,9,115.17271097333963,6.188662499916921,Immm,71
360,Li5Mo15S19,92.97742702084538,78,1470.955107236233,4.703024966940692,P6_3/m,176
361,H4F1K1O2,47.20490500825423,16,189.79562186852053,1.6470558829225002,Pmc2_1,26
362,Al1F3,102.35802932411099,8,100.50337880493078,2.7749648366108435,P-1,2
363,C2H16N6Ni1O7S3,67.38649714139339,70,752.0720507504055,1.7269401995680025,P2_1/m,11
364,Cl2O5Pb3W1,55.85131537679794,22,428.6748503999414,7.409088315247992,Cmcm,63
365,K1La1O12P4,70.08061781237484,36,650.0655715955514,2.523211079591024,Cmc2_1,36
366,C4Cl3Co1Ga1K1O4,44.95258681908923,56,1273.5449059777363,2.0139804269405603,P2_1/c,14
367,La1O3Tl1,129.36022852143992,10,158.82202214022158,8.182080686051082,P6_3mc,186
368,H12Mg1O10S1,48.97804272753583,96,1156.1297647042186,1.3125362607176332,C2/c,15
369,Co4O12Sr5,108.09332655898137,126,1603.2963660585972,5.380429585776497,P-3c1,165
370,C1H1Na1O2,64.82855787109094,10,121.74451366490392,1.8551739938066174,C2/c,15
371,Cl18Cs1Fe1La1Zr6,47.087770743284636,54,1577.9115353891907,3.1847808254652397,P-31c,163
372,I4O12Zr1,69.3935591527908,34,548.7624233973254,4.786085290724409,P4/n,85
373,As1Fe1S1,120.29263496939568,12,173.8396188773597,6.2215560485722845,P2_1/c,14
374,Cu3Gd1O8Pb2Sr2,122.19518665708007,16,237.30911679513045,7.455857254300613,P4/mmm,123
375,Br6Cl8Cs2Mo6,33.09369981697992,44,1456.1796814591387,3.6593466397045566,P31c,159
376,H6As2Ca1Mn1O10,82.17639116371132,40,457.6677422318049,2.9817131909525143,P-1,2
377,Te3Tl5,32.13534748346225,16,538.0281241105719,8.67087247382719,I4/mcm,140
378,Cl3Nb1O1,44.96988391834034,20,529.2462251388408,2.7016202279706802,P-42_1m,113
379,Ga2Mn6Sn4Tm1,115.13253793178046,13,218.4078966952617,8.46090459277116,P6/mmm,191
380,Al2As3K3,28.207269057996168,16,462.7996565295636,2.8418832361947506,P2_1/m,11
381,Ba4Co1O12Re2,113.9763396530062,19,273.4464946905779,7.121056019646817,R-3m,166
382,C13H35Cl1O1Si4Zn1,45.44022443024505,220,2837.482821411255,0.9846143929238423,P2_1/c,14
383,Mo27Rb5Se31,67.31785217815717,126,3099.101147033947,5.856950752232087,P6_3/m,176
384,C15O15Os5S1,94.07043565207783,144,2415.187011206946,3.85948564180653,Pna2_1,33
385,As1F6I5,18.270364931180982,24,713.0841640872994,3.835016980324724,C2/c,15
386,F10Na4Sn3,50.51516178991352,34,632.506794424515,3.3503049591892844,C2/c,15
387,H10B6,58.1206025908749,32,326.4019902497255,0.7625551821344527,Cmc2_1,36
388,C3O2,66.23071242775808,40,704.2681292098907,1.2832381588835517,Pnma,62
389,Co1O8P2Sr2,97.28869128654608,78,1091.671765649941,3.8707296886835034,P2_1/c,14
390,Ge4O9Pb1,109.89287936224332,42,558.7173420272759,5.721991269880247,P321,150
391,Si1U3,253.51684199887498,8,153.10022514095388,16.09933598629275,I4/mcm,140
392,H1As1Cr2K2O10,55.205825746356666,48,785.7463004206629,2.6508246023907738,P3_2,145
393,Ga4O9Sr3,89.65688168186816,32,501.69067254450755,4.539486505948953,P-1,2
394,Cs1O8P2Ta1,78.6173112906125,12,210.65021889530874,3.971384586297138,C2/m,12
395,C16H44Ag2Mo8N6O30,81.64683665134922,106,1126.3074315947545,2.6298931437877755,P-1,2
396,Cl1F10Sb1,41.48336079868918,48,775.44350024946,2.9739586972260357,Pbcm,57
397,C2F6N4O6S8,52.52102832099055,52,845.7029759824087,2.146323206143693,P2_1/c,14
398,Ge1O6Se2,80.9956007634331,36,495.3272987502412,4.379000802228585,Pa-3,205
399,C7H5O5Rb1S1,67.74501552021711,152,1977.6603428548724,1.9254437745765987,Pbca,61
400,Eu3Ge5Mg5,55.85249551280913,52,1213.2564891814932,5.149550121134988,Pnma,62
401,O14Si4Sr2V2,120.27896821400975,22,284.06306849264735,3.586065078326001,Cmcm,63
402,C2H8Cl1N1,50.71686864934974,48,544.8902298262238,0.9940205918115725,Ibam,72
403,C10As1Cl1Cr2O10,64.601535160085,96,1700.5689931748122,1.9313138187774805,P2_1/c,14
404,Fe1K3Mo4O15,62.25816414155053,92,1602.4794053791566,3.303052674065263,C2/c,15
405,Ba2Ca2Sn6,31.63754376888274,40,1342.2245465381625,5.280521582970416,Cmce,64
406,Al8Br36Sb20Se24,18.913197290989043,176,6352.433345248427,3.880584619481434,P2/c,13
407,C12H22Cu2N2O10,68.05927682804662,96,1077.4857165479764,1.48380180362703,C2/c,15
408,Ga4In12Ir2O15,109.79311409182807,66,1043.635075011639,7.259070825246485,Pnn2,34
409,H2B5Ca3Cl1Na2O18S2,100.80762424746737,66,767.7049058807958,2.638229174741521,C2/c,15
410,C1B2Co2Tm1,254.62287246456125,6,63.102419255006566,8.432196723540697,I4/mmm,139
411,B1Cl6Sc4,58.29730124390997,22,531.8099284187819,2.5188805015807363,Pbam,55
412,Co30P19Yb6,200.80035898750427,55,659.2195019298844,8.551163819466112,P-6,174
413,H5N3O3,79.33269107644905,44,391.11847206731886,1.6143192803810527,P2_1/c,14
414,C3H12N6O3,77.4367063729888,96,909.715068233571,1.3154550324658263,P4_12_12,92
415,Cl17P1W6,35.92729850422525,24,587.4675386750049,4.909007766363282,Imm2,44
416,Cu1K2O10Si4,81.80028928006087,68,1000.9552161174469,2.7477500726160606,P2_1/m,11
417,As2O7Sr2,83.42750703882618,88,1370.652158224672,4.23615430266732,P4_1,76
418,B1Br20K8Zr6,32.153505222532665,35,1127.6092146683322,3.635928509308382,Fm-3m,225
419,Bi4Ge3O12,87.95408058331124,38,606.1967563260193,6.825363778758231,I-43d,220
420,H12Cl3N5O1Os1,61.44209375077856,22,252.0509821795378,2.6004393713542724,I4mm,107
421,H16Co1N4O11P3,84.95094478322221,140,1322.3074596124152,2.009270928933349,P2_1/c,14
422,F6Hg2Ni2O1,86.90859480346045,22,290.7049922803464,7.409254272764885,Fd-3m,227
423,C4As2Cd1F12N4O2S1,57.08238157457019,104,1671.9969840326453,2.615426995670442,Pnma,62
424,Au1K1S5,36.18118737509379,28,778.5357229208109,3.3818402608914444,Ibam,72
425,H1F1Na1O4P1Sn1,78.98962596982291,36,496.28650916761023,3.4352976840345,Pnma,62
426,H4Cs1Li1N2O6S2,58.81480432805878,32,421.80895745042517,2.6141165086073865,P-1,2
427,In5K10Sb9,21.74857452951158,96,3492.4334716944445,3.919589681063759,P2_1/c,14
428,Cl2Li1Rb1,27.33609276373893,8,223.22094917134538,2.4297952908156355,Cmcm,63
429,Ca1N2O2Si2,117.74880237372315,84,1052.588658235948,2.958167848344397,P2_1,4
430,Fe4Mo5Na1O20,92.80222336389922,60,901.0410849376912,3.855583992443602,P-1,2
431,C2H4Ca1Na2O8,84.8870556685722,34,350.3929566691737,2.2947168038697363,Fdd2,43
432,Ge3Nb5,150.94641655520186,16,278.360586383051,8.142230591984395,I4/mcm,140
433,C4N6Sr1,76.50399019629812,22,342.42726163883174,2.1308199166339277,C2/c,15
