,composition_name,original_file_name
7791,Na5O13Si2Ti2V1,POSCAR_sg1_icsd_411263
7792,S4Yb3,POSCAR_sg62_icsd_015726
7793,Al9K1O14,POSCAR_sg14_icsd_237856
7794,B9Li1,POSCAR_sg185_icsd_164625
7795,Cl2Ni1O8,POSCAR_sg148_icsd_033289
7796,C10H14B10F6O3S1,POSCAR_sg14_icsd_238211
7797,Cu1Fe2O14P4,POSCAR_sg14_icsd_095689
7798,Cs2O11Sb4,POSCAR_sg12_icsd_411546
7799,Nb4O6Sr1,POSCAR_sg123_icsd_079355
7800,H2Cu1O1Rb1Sb2Se4,POSCAR_sg62_icsd_407337
7801,Cl5O2P1U1,POSCAR_sg55_icsd_194681
7802,C1H3O3P1Pb1,POSCAR_sg148_icsd_110617
7803,C4H12N1O4Re1,POSCAR_sg11_icsd_237299
7804,Eu10Mn6Sb13,POSCAR_sg12_icsd_165578
7805,Ba2Na2O2S4U1,POSCAR_sg2_icsd_250893
7806,C13H39N6Si1Ta1,POSCAR_sg61_icsd_174425
7807,C14H36F6Hg1O12S8,POSCAR_sg147_icsd_170061
7808,B6S12Sr3,POSCAR_sg148_icsd_412878
7809,H8Cl2Mg1O12,POSCAR_sg5_icsd_261131
7810,H8Cl2Mg1O12,POSCAR_sg12_icsd_262271
7811,Cl7K2Nb3O5,POSCAR_sg15_icsd_417791
7812,Nb2O12P3,POSCAR_sg167_icsd_065658
7813,C4H10N4O6Zn1,POSCAR_sg15_icsd_109991
7814,In5S12Tb3,POSCAR_sg11_icsd_000915
7815,C25H73Bi1Si10Te2,POSCAR_sg14_icsd_180384
7816,Bi1In1,POSCAR_sg129_icsd_616696
7817,B12S1,POSCAR_sg166_icsd_150626
7818,H68Cr2Mo12O76Yb2,POSCAR_sg2_icsd_420805
7819,H42Co4N12O24S6,POSCAR_sg14_icsd_004313
7820,Ag1O1,POSCAR_sg88_icsd_202055
7821,Ag1O1,POSCAR_sg14_icsd_027659
7822,Cl11Ir1Pr6,POSCAR_sg12_icsd_248151
7823,Li7Sn3,POSCAR_sg11_icsd_104785
7824,Eu5S12Sn3,POSCAR_sg26_icsd_000909
7825,C1Co12Ge4U6,POSCAR_sg229_icsd_181657
7826,Ba2Cu2La2O11Ti2,POSCAR_sg123_icsd_075341
7827,C2Al6Ca2Na6O30Si6,POSCAR_sg173_icsd_151383
7828,C80F50,POSCAR_sg14_icsd_169436
7829,Li2Na6O10W2,POSCAR_sg2_icsd_049027
7830,C6H24Na2O6Te2,POSCAR_sg163_icsd_151015
7831,S4Sb1Tl3,POSCAR_sg1_icsd_100849
7832,Fe1Li2O8S2,POSCAR_sg14_icsd_250900
7833,As11Li5O69U13,POSCAR_sg2_icsd_174129
7834,H2As4Cs3O21V4,POSCAR_sg15_icsd_075447
7835,Ba1P3Pt2,POSCAR_sg14_icsd_062520
7836,H16Ca2Li2O26P6,POSCAR_sg2_icsd_068518
7837,Cs4Se16,POSCAR_sg57_icsd_067269
7838,In1K3Mo4O15,POSCAR_sg15_icsd_423175
7839,Bi16I6Pt11,POSCAR_sg90_icsd_429282
7840,K1P3Zn4,POSCAR_sg166_icsd_262034
7841,H6F2K2O6Te1,POSCAR_sg61_icsd_000313
7842,H2Co3O10Se3,POSCAR_sg2_icsd_066717
7843,K3N6O12Rh1,POSCAR_sg225_icsd_108777
7844,K1Sb3Se8Sm2,POSCAR_sg62_icsd_054799
7845,C6H4Fe1N6,POSCAR_sg14_icsd_030559
7846,Al2Ba5Cl1In2Ir1O13,POSCAR_sg194_icsd_071602
7847,F6O1Sn4,POSCAR_sg19_icsd_078356
7848,C8H26N2Ni1O2P2S4,POSCAR_sg14_icsd_110454
7849,O34U13,POSCAR_sg38_icsd_029332
7850,C4H8Ba1N4O4Pt1,POSCAR_sg15_icsd_000851
7851,Ag13O6Os1,POSCAR_sg226_icsd_413193
7852,Pd1Sn3,POSCAR_sg64_icsd_105685
7853,Nb5O19P2Rb3,POSCAR_sg167_icsd_078187
7854,Ge5Yb3,POSCAR_sg189_icsd_059586
7855,Ge5Yb3,POSCAR_sg189_icsd_097355
7856,Mg3Ni20P6,POSCAR_sg225_icsd_072350
7857,Na5O44W14,POSCAR_sg2_icsd_280172
7858,F7Mn3O10P3Rb3,POSCAR_sg9_icsd_424947
7859,Ba5Na2O14Ru3,POSCAR_sg36_icsd_098483
7860,B4Os1Tb1,POSCAR_sg55_icsd_615129
7861,C8H10Cu3O14,POSCAR_sg14_icsd_246006
7862,Na1Sn5,POSCAR_sg113_icsd_408045
7863,C4H16N4O12U1,POSCAR_sg14_icsd_109652
7864,Cs1F5Tb1,POSCAR_sg64_icsd_059235
7865,H12In1N1O12S2,POSCAR_sg4_icsd_201080
7866,Ni31Si12,POSCAR_sg150_icsd_009106
7867,As4F24O4S2Se14Te4,POSCAR_sg14_icsd_040818
7868,C8H4K2Ni1O6S4,POSCAR_sg14_icsd_165299
7869,H18B3N2Y1,POSCAR_sg61_icsd_251866
7870,Mo9O26,POSCAR_sg13_icsd_024031
7871,Mo9O26,POSCAR_sg15_icsd_202435
7872,Ag3P11,POSCAR_sg8_icsd_026563
7873,C4H8Mg1N2O6,POSCAR_sg14_icsd_194116
7874,Co1Li2O8W2,POSCAR_sg2_icsd_092852
7875,Al1F6K3,POSCAR_sg87_icsd_262076
7876,Ag1F11Sb2,POSCAR_sg61_icsd_281664
7877,C8H28F10Hf2N2O2,POSCAR_sg61_icsd_109781
7878,H10Na2O12P2Zn1,POSCAR_sg14_icsd_075507
7879,B7Mn1Tb3,POSCAR_sg63_icsd_614777
7880,Ba2Fe2Li1N3,POSCAR_sg15_icsd_071060
7881,C1H11F3O8S1,POSCAR_sg2_icsd_002392
7882,Ba6S20Sn7,POSCAR_sg15_icsd_424621
7883,B6O18Sc1Sr6Y1,POSCAR_sg148_icsd_067648
7884,C12H36As2O3Si6,POSCAR_sg43_icsd_188773
7885,C1N2O2Y2,POSCAR_sg164_icsd_245332
7886,C1N2O2Y2,POSCAR_sg194_icsd_245333
7887,Li7O8Rb1Si2,POSCAR_sg12_icsd_033864
7888,Na2P2S6,POSCAR_sg11_icsd_426906
7889,Mn4Si6Zr3,POSCAR_sg135_icsd_414299
7890,H5Al1As3Cs1O12,POSCAR_sg9_icsd_172856
7891,Ba9Cl2Cu7O15,POSCAR_sg191_icsd_009628
7892,C10H30N2O26P4U2,POSCAR_sg14_icsd_186841
7893,Au1Na1S1,POSCAR_sg68_icsd_165258
7894,Cs1Mo2O11P2,POSCAR_sg14_icsd_079517
7895,C16H31Cl1O1Si3Zn1,POSCAR_sg14_icsd_281732
7896,H10B5Na1O13,POSCAR_sg15_icsd_002849
7897,I8O25Pr30Se58Ti24,POSCAR_sg225_icsd_411065
7898,Mo11Na6O36,POSCAR_sg2_icsd_151973
7899,Mo11Na6O36,POSCAR_sg15_icsd_424355
7900,C6H24I3N12O6Ti1,POSCAR_sg167_icsd_165429
7901,Fe7S8,POSCAR_sg152_icsd_008064
7902,Fe7S8,POSCAR_sg15_icsd_151766
7903,Fe7S8,POSCAR_sg144_icsd_009146
7904,Cs5Eu1N24,POSCAR_sg61_icsd_080649
7905,Cu31S16,POSCAR_sg14_icsd_100334
7906,C6H12N2O4Sn1,POSCAR_sg15_icsd_182176
7907,C6H24Bi1I6N3,POSCAR_sg148_icsd_155702
7908,Cs1O8Te3Y1,POSCAR_sg148_icsd_291297
7909,H40Mg2Na2O48V10,POSCAR_sg15_icsd_162087
7910,Bi5K9O13,POSCAR_sg14_icsd_095895
7911,Cs2Hg6S7,POSCAR_sg102_icsd_260060
7912,Cl1Cu7K1O24S5Te1,POSCAR_sg130_icsd_068186
7913,C5H29Cl2Cu4Gd1O32,POSCAR_sg11_icsd_238325
7914,Be2K2O11Si3Zn2,POSCAR_sg74_icsd_020167
7915,P1Pd1Se1,POSCAR_sg60_icsd_093910
7916,C2H8N6O6S2,POSCAR_sg15_icsd_032752
7917,B7Fe2,POSCAR_sg55_icsd_426694
7918,C6H30O24S6Sc2,POSCAR_sg148_icsd_249454
7919,C6H30B10N2,POSCAR_sg14_icsd_110277
7920,H4N2O2S1,POSCAR_sg43_icsd_062521
7921,Al1As2K1O7,POSCAR_sg2_icsd_079711
7922,Nb1P2S8,POSCAR_sg118_icsd_038376
7923,Nb1P2S8,POSCAR_sg64_icsd_037326
7924,As2Cu1O8Zn2,POSCAR_sg2_icsd_026839
7925,Mo2O14P2Te1Tl2,POSCAR_sg60_icsd_090110
7926,Ba2F5O8Si2Y3,POSCAR_sg32_icsd_290289
7927,I6Pb1Tl4,POSCAR_sg55_icsd_100069
7928,H4O4P2Zn1,POSCAR_sg51_icsd_066911
7929,C6H24N12Ni3O4,POSCAR_sg15_icsd_260018
7930,C6H6K4O12Re6S8,POSCAR_sg205_icsd_249807
7931,H12Al2O15Se3,POSCAR_sg190_icsd_072871
7932,H12Al2O15Se3,POSCAR_sg159_icsd_071293
7933,O4U1Y1,POSCAR_sg65_icsd_016492
7934,B6Cu9O18,POSCAR_sg14_icsd_260615
7935,Cs2Mn1P2Se6,POSCAR_sg14_icsd_165357
7936,H9Al2Ni6Sm3,POSCAR_sg229_icsd_657445
7937,Al2Cl8Se4,POSCAR_sg55_icsd_201221
7938,O9Te3U1,POSCAR_sg205_icsd_009080
7939,C9H27Cl2Ni1P3,POSCAR_sg19_icsd_240933
7940,Lu2S3,POSCAR_sg167_icsd_642562
7941,H22Fe1O21S2U1,POSCAR_sg15_icsd_190665
7942,Ba11Bi14Cd8,POSCAR_sg12_icsd_240338
7943,B9Ba1Li1O15,POSCAR_sg167_icsd_183692
7944,C6H30B6I1N12Na1,POSCAR_sg148_icsd_200042
7945,B1Ba1F2Ga1O3,POSCAR_sg176_icsd_091315
7946,Ba1Eu1Fe2O5,POSCAR_sg47_icsd_416717
7947,Cu1La2O4,POSCAR_sg64_icsd_078300
7948,Cu1La2O4,POSCAR_sg65_icsd_081152
7949,Cu1La2O4,POSCAR_sg8_icsd_155497
7950,Cu1La2O4,POSCAR_sg64_icsd_071795
7951,Li1O13V6,POSCAR_sg12_icsd_280870
7952,C17O17Os6S1,POSCAR_sg33_icsd_201863
7953,Ca2Cr4O16P4,POSCAR_sg15_icsd_412383
7954,Cd4I3P2,POSCAR_sg61_icsd_023307
7955,C30H55O10Sb5Si5W2,POSCAR_sg2_icsd_163082
7956,Ga2O7Sr4,POSCAR_sg7_icsd_153068
7957,Ba4Cu7O15Y2,POSCAR_sg65_icsd_082681
7958,Lu2Ru3Si5,POSCAR_sg128_icsd_090196
7959,Li6Na1O8Rb1Si2,POSCAR_sg12_icsd_074866
7960,H4N2Ni1,POSCAR_sg200_icsd_069723
7961,Ca3Cl2Cu2O4,POSCAR_sg139_icsd_080546
7962,Eu1S1,POSCAR_sg69_icsd_085577
7963,Eu1S1,POSCAR_sg42_icsd_089239
7964,H12F4N4Si1,POSCAR_sg64_icsd_420966
7965,Cd3Sb3Tl2,POSCAR_sg12_icsd_076500
7966,C15Bi2O15W3,POSCAR_sg2_icsd_024806
7967,Co4Nb2P3,POSCAR_sg189_icsd_624295
7968,H4Hg1O6Te1,POSCAR_sg33_icsd_412798
7969,Li2O6Te1Zr1,POSCAR_sg146_icsd_202648
7970,Cu1La2S5Sb1,POSCAR_sg46_icsd_430095
7971,C2H18N16Ni1O16,POSCAR_sg14_icsd_237438
7972,Sn5Ti6,POSCAR_sg194_icsd_106088
7973,Sn5Ti6,POSCAR_sg71_icsd_169010
7974,Ca5Pb3,POSCAR_sg186_icsd_191272
7975,H30Al1B3N6,POSCAR_sg60_icsd_191892
7976,Na4O13Ti6,POSCAR_sg12_icsd_238300
7977,Li1Mn2O4,POSCAR_sg70_icsd_167829
7978,Li1Mn2O4,POSCAR_sg141_icsd_087774
7979,Ba3Eu3Na1O20Si6,POSCAR_sg40_icsd_194859
7980,Cl2Ge1Hg2O21S6,POSCAR_sg14_icsd_424357
7981,B14La4O27,POSCAR_sg15_icsd_418109
7982,O8Pb2Te3,POSCAR_sg63_icsd_409543
7983,C5F5Mn1O6Te1,POSCAR_sg33_icsd_061508
7984,Fe2Mo3Na3O12,POSCAR_sg15_icsd_281400
7985,H6B15Ca6Cl3O30,POSCAR_sg1_icsd_031206
7986,Ga8O21Pb9,POSCAR_sg205_icsd_032567
7987,H1Fe1Ti1,POSCAR_sg17_icsd_602022
7988,Ir5Mg15Si2,POSCAR_sg86_icsd_095783
7989,O12P3Rb1Ti2,POSCAR_sg146_icsd_078428
7990,Ga1Ge5La3O16,POSCAR_sg2_icsd_050521
7991,H2O4Pb3,POSCAR_sg114_icsd_060054
7992,H16Ca4F1K1O28Si8,POSCAR_sg128_icsd_049904
7993,H5Na2O6P1,POSCAR_sg61_icsd_001289
7994,C9H29B1N1P1Si2,POSCAR_sg36_icsd_188846
7995,C11Er7Ru2,POSCAR_sg63_icsd_073269
7996,C1H2As2Cl4,POSCAR_sg9_icsd_249589
7997,C16Co4O16Sn1,POSCAR_sg219_icsd_067320
7998,C19Tm15,POSCAR_sg114_icsd_618981
7999,H8Ca1O15Si4V1,POSCAR_sg62_icsd_183580
8000,Cl5K2N1O1Ru1,POSCAR_sg19_icsd_002847
8001,S2Yb1,POSCAR_sg129_icsd_651439
8002,P2Se5,POSCAR_sg14_icsd_074546
8003,C12H36Br20O6Si6Zr5,POSCAR_sg14_icsd_245733
8004,C6Be4K6O19,POSCAR_sg148_icsd_412642
8005,H3F6O1Sb1,POSCAR_sg199_icsd_066552
8006,Ca3O7Ru2,POSCAR_sg36_icsd_153773
8007,Cl3Cs1Cu1,POSCAR_sg178_icsd_078437
8008,Ga2I2Y2,POSCAR_sg164_icsd_417149
8009,Al2O10Rb2Si3,POSCAR_sg43_icsd_180324
8010,O3Ta1Tl1,POSCAR_sg227_icsd_004147
8011,Ba4Cu2Nd2O9,POSCAR_sg118_icsd_073904
8012,K3O14V5,POSCAR_sg157_icsd_075219
8013,H12N10Ni2O21,POSCAR_sg62_icsd_391219
8014,H4B1Ge3N1O8,POSCAR_sg2_icsd_240474
8015,Lu1O28Sr9V7,POSCAR_sg161_icsd_152233
8016,H18B7Na1O20,POSCAR_sg14_icsd_260276
8017,F9Na1Th2,POSCAR_sg121_icsd_245844
8018,Ba6Nb4O3S13,POSCAR_sg62_icsd_036211
8019,C3H9P1,POSCAR_sg62_icsd_170060
8020,Ga9O2S13Tl3,POSCAR_sg174_icsd_061256
8021,H26B12Li2O7,POSCAR_sg63_icsd_095781
8022,C4Ba1Ce2F1Na1O12,POSCAR_sg194_icsd_077501
8023,Ca2O8Se3,POSCAR_sg2_icsd_054155
8024,Mg1O4Ti2,POSCAR_sg92_icsd_184695
8025,B2Ba1Se6,POSCAR_sg64_icsd_411967
8026,Mo4Na6O21U2,POSCAR_sg2_icsd_092825
8027,Ba5Cr1N5,POSCAR_sg12_icsd_082360
8028,O16Pr9,POSCAR_sg2_icsd_080308
8029,O21P6V4,POSCAR_sg62_icsd_061156
8030,B1K2Li1O8P2,POSCAR_sg14_icsd_424283
8031,Br2Cu2P8S6,POSCAR_sg2_icsd_261887
8032,H4O10Si2Zn4,POSCAR_sg34_icsd_422825
8033,H4O10Si2Zn4,POSCAR_sg44_icsd_100201
8034,C2B12Be1,POSCAR_sg166_icsd_612548
8035,B1F8Li1O8P4,POSCAR_sg14_icsd_195129
8036,C6H18Al1Cl4P1Sn1,POSCAR_sg62_icsd_262162
8037,Li2O9W2Zn2,POSCAR_sg165_icsd_160509
8038,Cl3Cs2Li1,POSCAR_sg63_icsd_245970
8039,As1K3S3,POSCAR_sg198_icsd_610764
8040,H6S2,POSCAR_sg66_icsd_291500
8041,H6S2,POSCAR_sg1_icsd_291499
8042,H24F8Mn3O12,POSCAR_sg2_icsd_074964
8043,B6Ta5,POSCAR_sg65_icsd_068538
8044,Na4Se4Ti1,POSCAR_sg15_icsd_092581
8045,Ge1In4S4,POSCAR_sg205_icsd_400222
8046,H24Mo8N4O30,POSCAR_sg2_icsd_427451
8047,Ca1O10S3,POSCAR_sg14_icsd_426689
8048,F7K1Sn1Zr1,POSCAR_sg53_icsd_250235
8049,C1H9Cl3Cu1N4O1S1,POSCAR_sg2_icsd_001442
8050,Fe16N2,POSCAR_sg139_icsd_076636
8051,I5In1Sr2,POSCAR_sg140_icsd_152022
8052,Al102Re24Si12,POSCAR_sg200_icsd_095127
8053,Ca3O7Si2,POSCAR_sg46_icsd_424472
8054,Cr5S6,POSCAR_sg163_icsd_043045
8055,C3Cr7,POSCAR_sg62_icsd_658152
8056,C3Cr7,POSCAR_sg186_icsd_052289
8057,C2H8Br2Cd1N4S2,POSCAR_sg62_icsd_059331
8058,C6H12Br6Fe3O12,POSCAR_sg61_icsd_260555
8059,H3Ni1Zr1,POSCAR_sg63_icsd_043277
8060,Cl12Os1S2,POSCAR_sg166_icsd_074680
8061,Ba2S6Th1,POSCAR_sg137_icsd_248873
8062,Ca5P6Pd6,POSCAR_sg51_icsd_079096
8063,As1Cl1F8,POSCAR_sg15_icsd_023775
8064,O9U4,POSCAR_sg220_icsd_030293
8065,O9U4,POSCAR_sg214_icsd_077704
8066,H6In2Na2O17P4,POSCAR_sg2_icsd_051451
8067,C4H4K1O10Sc1,POSCAR_sg180_icsd_245187
8068,Cd2F8Tb1,POSCAR_sg82_icsd_086146
8069,Cl4Cs2O2Pu1,POSCAR_sg12_icsd_237515
8070,C18H54F1N3Si6U1,POSCAR_sg14_icsd_194136
8071,Ba2Cu5F14,POSCAR_sg15_icsd_202138
8072,Ce1O8Zr3,POSCAR_sg1_icsd_164738
8073,Nb2O7U1,POSCAR_sg63_icsd_400325
8074,Cr2Li3O12P3,POSCAR_sg2_icsd_188772
8075,Fe1K2Na1O3,POSCAR_sg67_icsd_036380
8076,F1Lu1S1,POSCAR_sg166_icsd_089549
8077,Bi8Sn2Yb11,POSCAR_sg139_icsd_263134
8078,C2H8In2O14Se2,POSCAR_sg2_icsd_249780
8079,F6N1O2Sb1,POSCAR_sg65_icsd_429243
8080,C8F24Ir4O8Sb4,POSCAR_sg118_icsd_281482
8081,H8Fe3N1O12P4,POSCAR_sg14_icsd_414407
8082,Fe2O12Se4Sr1,POSCAR_sg10_icsd_081569
8083,K3Nb6O19V1,POSCAR_sg189_icsd_082188
8084,C78Cl18,POSCAR_sg176_icsd_249726
8085,Li17Pb4,POSCAR_sg216_icsd_107216
8086,H4Cl2Mg1O10,POSCAR_sg12_icsd_261132
8087,Na27O48Ru14,POSCAR_sg2_icsd_261255
8088,Ca2Cl4Fe6O27Se9,POSCAR_sg176_icsd_425846
8089,Ag2Hg2O12Te3,POSCAR_sg14_icsd_171006
8090,C19O19Os7S1,POSCAR_sg4_icsd_037257
8091,F25K1Th6,POSCAR_sg166_icsd_002711
8092,As6Ba3Sn4,POSCAR_sg14_icsd_411652
8093,C14H24Cl12Mn1N8Nb6,POSCAR_sg225_icsd_110055
8094,B12Sc1,POSCAR_sg139_icsd_615424
8095,Ge1Li2O5Ti1,POSCAR_sg129_icsd_250297
8096,P2S7Zr1,POSCAR_sg15_icsd_050701
8097,Na2O9S2V1,POSCAR_sg19_icsd_108833
8098,La1Nb7O19,POSCAR_sg143_icsd_036607
8099,Ag3F4O12S4,POSCAR_sg14_icsd_422417
8100,Cu2Mo3O12Rb2,POSCAR_sg15_icsd_054023
8101,C4H32N2Ni1O16S2,POSCAR_sg61_icsd_193806
8102,I1K4Li1O6,POSCAR_sg61_icsd_202560
8103,O8Si1Sn6,POSCAR_sg186_icsd_156236
8104,Ge3Ni1Pr1,POSCAR_sg65_icsd_160384
8105,Ge3Ni1Pr1,POSCAR_sg38_icsd_600195
8106,K4O10P2U1,POSCAR_sg137_icsd_201006
8107,Ag1F24I1Sb3,POSCAR_sg163_icsd_420464
8108,C3H3Cd1Na1O6,POSCAR_sg54_icsd_109940
8109,C2H6O6Sr1,POSCAR_sg19_icsd_151225
8110,H10B4Na2O12,POSCAR_sg155_icsd_010266
8111,C1H6N6O4,POSCAR_sg2_icsd_085677
8112,H8Ca1O14P2V2,POSCAR_sg1_icsd_043608
8113,Au1Cl4N5S5,POSCAR_sg11_icsd_061254
8114,C2H2N2O1,POSCAR_sg62_icsd_030774
8115,Li6O6U1,POSCAR_sg166_icsd_025350
8116,Nb2O14S3,POSCAR_sg33_icsd_421955
8117,H6Al1F6K1O2,POSCAR_sg205_icsd_069434
8118,H6F5N1O1Zr1,POSCAR_sg14_icsd_039538
8119,B1Ba3O12P3,POSCAR_sg73_icsd_404155
8120,B1Ba3O12P3,POSCAR_sg73_icsd_077517
8121,P5Re2,POSCAR_sg2_icsd_024808
8122,C14H3Cl1O14Os5,POSCAR_sg2_icsd_059297
8123,Fe4Sn4Zr3,POSCAR_sg62_icsd_168652
8124,Ag1Cl1O4Pb4,POSCAR_sg85_icsd_068309
8125,Cs4Nb11O30,POSCAR_sg166_icsd_200366
8126,F6Li1Sb1,POSCAR_sg148_icsd_023924
8127,K8Se30Zr6,POSCAR_sg2_icsd_411499
8128,O6Sr3U1,POSCAR_sg4_icsd_014393
8129,C4H16Ge1N2S6Sb2,POSCAR_sg92_icsd_249746
8130,Cr1Hg5O5S2,POSCAR_sg2_icsd_076860
8131,H38N8O27P8,POSCAR_sg9_icsd_073162
8132,B3O5Tl1,POSCAR_sg15_icsd_427689
8133,C3H13La1O11S3,POSCAR_sg2_icsd_107595
8134,H16Cs2Cu2O26P6,POSCAR_sg2_icsd_075350
8135,La2P4S14Tl4,POSCAR_sg12_icsd_195314
8136,B8Ce2O15,POSCAR_sg13_icsd_425983
8137,Au1Na1O8S2,POSCAR_sg14_icsd_412093
8138,Ba1O4Sc2,POSCAR_sg15_icsd_035592
8139,O40P1Rb3W12,POSCAR_sg224_icsd_249160
8140,H2Na5O11P3,POSCAR_sg2_icsd_038064
8141,Eu3Pd2Sn2,POSCAR_sg57_icsd_174629
8142,H3Co1O4P1,POSCAR_sg29_icsd_068563
8143,La4O12Ti3,POSCAR_sg148_icsd_091765
8144,C2H12B5N1O10,POSCAR_sg15_icsd_059897
8145,As2Cu5,POSCAR_sg72_icsd_026253
8146,F6Li2Ti1,POSCAR_sg136_icsd_018313
8147,Au2Pb1,POSCAR_sg60_icsd_430298
8148,La1O4Ta1,POSCAR_sg36_icsd_238802
8149,H13Ag3N4O5Se1,POSCAR_sg19_icsd_069986
8150,H12Cr1N3O8,POSCAR_sg36_icsd_237784
8151,C26H33B3Co2Mo2O6Te1,POSCAR_sg14_icsd_251445
8152,Eu1Na2Se4Si1,POSCAR_sg161_icsd_173166
8153,Co3O14Pb3Te1V2,POSCAR_sg3_icsd_425849
8154,C6H30Mn1N6Se4,POSCAR_sg15_icsd_426561
8155,C6H12N6O8Pt1,POSCAR_sg14_icsd_281359
8156,H9Fe2N1O11P2,POSCAR_sg14_icsd_039654
8157,Cs3O10P1U2,POSCAR_sg15_icsd_247865
8158,C2H6Cl1Gd1O7,POSCAR_sg14_icsd_238263
8159,C5F6O5Re2,POSCAR_sg61_icsd_200285
8160,Ba3P14,POSCAR_sg14_icsd_653664
8161,C15H36Ag1Br1N6S3,POSCAR_sg159_icsd_167539
8162,Gd2O4Se3U2,POSCAR_sg55_icsd_423732
8163,Cs1F33Ti8,POSCAR_sg159_icsd_078736
8164,Br2Cu1Dy2O13Te5,POSCAR_sg14_icsd_170648
8165,C4H16Cl2Fe1N8S4,POSCAR_sg86_icsd_049735
8166,B12Cl12Li2O16S8,POSCAR_sg2_icsd_168500
8167,Al1Ba5Ir2O11,POSCAR_sg62_icsd_067143
8168,O12Re3Yb1,POSCAR_sg176_icsd_039737
8169,Cs1Cu5S3,POSCAR_sg114_icsd_094417
8170,Cs1Cu5S3,POSCAR_sg51_icsd_094418
8171,K4P6,POSCAR_sg70_icsd_033260
8172,Fe1S6Ti3,POSCAR_sg163_icsd_053533
8173,Ca1O11Ta4,POSCAR_sg182_icsd_001854
8174,Ag1Na3S2,POSCAR_sg72_icsd_201800
8175,H2Hf1,POSCAR_sg87_icsd_024721
8176,B2Bi4O9,POSCAR_sg14_icsd_250427
8177,H5W1,POSCAR_sg28_icsd_247606
8178,O9S2Zn3,POSCAR_sg11_icsd_015280
8179,K5Mo4O16Yb1,POSCAR_sg15_icsd_097571
8180,H10B12Ni1O24,POSCAR_sg14_icsd_171506
8181,As1K1O9W2,POSCAR_sg19_icsd_426080
8182,C4H12Mn1N10,POSCAR_sg4_icsd_110766
8183,H6Cs1Na3O15P4,POSCAR_sg14_icsd_062148
8184,H12Cu1N8O15,POSCAR_sg14_icsd_408582
8185,Ce2Cl2O17Te7,POSCAR_sg13_icsd_250635
8186,Au2Ba1S4Sn1,POSCAR_sg18_icsd_002489
8187,Cl1N3Nd6S4,POSCAR_sg62_icsd_078926
8188,C4H9N3O6Zn1,POSCAR_sg52_icsd_248007
8189,H12F2N3O5V1,POSCAR_sg19_icsd_049615
8190,B1F9Sn3,POSCAR_sg14_icsd_015264
8191,Fe2Mo4O7,POSCAR_sg74_icsd_093229
8192,H20N2Ni1O14S2,POSCAR_sg14_icsd_200304
8193,H2As3F20La1,POSCAR_sg62_icsd_165625
8194,Br18K4Nb6,POSCAR_sg12_icsd_049687
8195,C4O4Pb1,POSCAR_sg141_icsd_248144
8196,H12Al1N3O15,POSCAR_sg206_icsd_096765
8197,H12Al1N3O15,POSCAR_sg15_icsd_096764
8198,Be1F4K2,POSCAR_sg62_icsd_153080
8199,Be1F4K2,POSCAR_sg33_icsd_050337
8200,Fe1K1O8P2Zn1,POSCAR_sg15_icsd_426728
8201,Ba2Bi4Cd3,POSCAR_sg64_icsd_416446
8202,Bi37Br48In1,POSCAR_sg173_icsd_391191
8203,Sc9Te2,POSCAR_sg36_icsd_421464
8204,As4F24O4S2Te6,POSCAR_sg2_icsd_014067
8205,H10Be1O20Rb4Se4,POSCAR_sg31_icsd_174422
8206,F3Rh1,POSCAR_sg150_icsd_029134
8207,C2H6N4S2,POSCAR_sg15_icsd_001935
8208,Bi9I3Rh2,POSCAR_sg11_icsd_411136
8209,C17Fe5Ni1O16,POSCAR_sg2_icsd_248102
8210,C4H6K2N4O3Pt1,POSCAR_sg60_icsd_000300
8211,Eu2Li1O4Sm1,POSCAR_sg62_icsd_056760
8212,Bi7In3Pb4S18,POSCAR_sg11_icsd_062689
8213,Nb1O4Se3Sm3,POSCAR_sg62_icsd_050935
8214,H12Fe1N3O15,POSCAR_sg206_icsd_262788
8215,Cl1F3Sn2,POSCAR_sg198_icsd_002088
8216,Hg2O7Te2,POSCAR_sg15_icsd_412800
8217,Hg2O7Te2,POSCAR_sg41_icsd_412797
8218,C2H6Cd3I6N2O2,POSCAR_sg34_icsd_192773
8219,O21Rb2Si8V2,POSCAR_sg26_icsd_241145
8220,C1H2Co1O3,POSCAR_sg148_icsd_171027
8221,C1H5F3O5S1,POSCAR_sg14_icsd_002008
8222,Ca3O5Si1,POSCAR_sg2_icsd_004331
8223,Ca3O5Si1,POSCAR_sg8_icsd_081100
8224,Ca3O5Si1,POSCAR_sg160_icsd_024625
8225,C5Nb6,POSCAR_sg12_icsd_020695
8226,Al3Ba3P5,POSCAR_sg167_icsd_425290
8227,Ba1Co1O3,POSCAR_sg176_icsd_192733
8228,Ba1Co1O3,POSCAR_sg187_icsd_088670
8229,C5Fe1O5,POSCAR_sg9_icsd_023918
8230,C78H195Na1O76Ti28,POSCAR_sg2_icsd_251434
8231,C8H24B2F8Pd1S4,POSCAR_sg14_icsd_170735
8232,O15P4Si1Y2,POSCAR_sg18_icsd_185335
8233,C3Nb8Zn4,POSCAR_sg227_icsd_108770
8234,C28H76Ga2O1Si8,POSCAR_sg2_icsd_163075
8235,Ba1Ni2O8P2,POSCAR_sg148_icsd_280167
8236,In14Na28Sn15,POSCAR_sg216_icsd_106781
